workorder,open,close,tail,airframe,ata,label,label_id,cleaned_problem,original_problem,date,ata2,original_action
1115046,6/9/12,6/9/12,N565ND,C172,7230,intake gasket leak/damage,c_28,#2 INTAKE GASKET LEAKING.,#2 INTAKE GASKET LEAKING.,6/9/12,7230,REMOVED & REPLACED INTAKE GASKET W/ NEW.
1115090,7/9/12,7/9/12,N513ND,C172,7230,rocker cover leak/loose/damage,c_37,"#2, 3 & 4 ROCKER BOX COVER SCREWS LOOSE.","#2, 3 & 4 ROCKER BOX COVER SCREWS LOOSE.",7/9/12,7230,TIGHTENED SCREWS.
1115097,7/9/12,7/9/12,N520ND,C172,7210,aircraft start/external issue,c_1,STARTER RING GEAR MISSING TEETH.,STARTER RING GEAR MISSING TEETH.,7/9/12,7210,REMOVED & REPLACED STARTER RING GEAR. RESAFETY WIRED PR
1115108,8/9/12,8/9/12,N537ND,C172,7230,intake gasket leak/damage,c_28,#2 & 4 INTAKE GASKETS LEAKING.,#2 & 4 INTAKE GASKETS LEAKING.,8/9/12,7230,REMOVED & REPLACED #2 & 4 INTAKE GASKETS W/ NEW.
1115126,10/9/12,10/9/12,N579ND,C172,7230,baffle plug need repair/replace,c_6,BOTH BAFFLE PLUGS WORN.,BOTH BAFFLE PLUGS WORN.,10/9/12,7230,REPLACED BOTH BAFFLE PLUGS.
1115148,10/9/12,10/9/12,N561ND,C172,7230,rocker cover leak/loose/damage,c_37,#1 ROCKER LEAKING.,#1 ROCKER LEAKING.,10/9/12,7230,REMOVED & REPLACED #1 ROCKER COVER GASKET.
1115151,10/9/12,11/9/12,N543ND,C172,7230,baffle screw miss/loose,c_8,R/H FWD BAFFLE MISSING SCREW.,R/H FWD BAFFLE MISSING SCREW.,10/9/12,7230,INSTALLED NEW SCREW.
1115152,10/9/12,10/9/12,N524ND,C172,7230,oil leak/pressure issue,c_34,OIL PSI SWITCH WIRING GROMMET IS MISSING.,OIL PSI SWITCH WIRING GROMMET IS MISSING.,10/9/12,7230,INSTALLED NEW GROMMET.
1115184,11/9/12,11/9/12,N538ND,C172,7230,intake gasket leak/damage,c_28,#4 INTAKE LEAKING.,#4 INTAKE LEAKING.,11/9/12,7230,REPLACED GASKET.
1115207,11/9/12,11/9/12,N516ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 ROCKER COVER LEAKING.,#2 ROCKER COVER LEAKING.,11/9/12,7230,REMOVED & REPLACED #2 ROCKER COVER GASKET.
1115208,11/9/12,11/9/12,N566ND,C172,7230,rocker cover leak/loose/damage,c_37,ROCKER COVERS 2 & 3 LEAKING.,ROCKER COVERS 2 & 3 LEAKING.,11/9/12,7230,REMOVED & REPLACED #2 & 3 ROCKER COVER GASKETS.
1115247,12/9/12,12/9/12,N539ND,C172,7230,baffle crack/damage/loose/miss,c_4,BACK L/H TOP BAFFLE IS CRACKED.,BACK L/H TOP BAFFLE IS CRACKED.,12/9/12,7230,"FABRICATED PATCH, INSTALLED PATCH. RIVET IAW CESSNA SRM"
1115259,9/13/12,9/13/12,N507ND,C172,7230,baffle crack/damage/loose/miss,c_4,L/H FWD ENGINE BAFFLE CRACKED.,L/H FWD ENGINE BAFFLE CRACKED.,9/13/12,7230,"STOP DRILLED CRACK, FABRICATED PATCH. RIVETED IAW CESSN"
1115259,9/13/12,9/13/12,N507ND,C172,7230,spark plug need repair/replace,c_39,L/H & R/H SPARK PLUG THROUGH HOLE PLUGS NEED TO BE REPLACED.,L/H & R/H SPARK PLUG THROUGH HOLE PLUGS NEED TO BE REPLACED.,9/13/12,7230,INSTALLED NEW ENGINE BAFFLE BUTTON PLUGS.
1115283,9/13/12,9/13/12,N571ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 ROCKER COVER LEAKING.,#2 ROCKER COVER LEAKING.,9/13/12,7230,REMOVED & REPLACED #2 ROCKER COVER GASKET.
1115284,9/13/12,9/13/12,N454ND,WARG,7230,baffle crack/damage/loose/miss,c_4,L/H FWD ENGINE BAFFLE BLAST TUBE BLOCKED,L/H FWD ENGINE BAFFLE BLAST TUBE BLOCKED,9/13/12,7230,REMOVED BLOCKAGE
1115323,9/14/12,9/19/12,N494ND,SEMI,7230,intake gasket leak/damage,c_28,R/H ENGINE 2 & 3 INTAKES LEAKING.,R/H ENGINE 2 & 3 INTAKES LEAKING.,9/14/12,7230,REPLACED #2 & 3 INTAKE GASKETS.
1115323,9/14/12,9/19/12,N494ND,SEMI,7230,rocker cover leak/loose/damage,c_37,#3 ROCKER COVER LEAKING ON R/H ENGINE.,#3 ROCKER COVER LEAKING ON R/H ENGINE.,9/14/12,7230,REPLACED #3 ROCKER COVER GASKET.
1115323,9/14/12,9/19/12,N494ND,SEMI,7230,intake gasket leak/damage,c_28,"L/H ENGINE INTAKES 1, 2 & 4 LEAKING.","L/H ENGINE INTAKES 1, 2 & 4 LEAKING.",9/14/12,7230,"REMOVED & REPLACED 1, 2 & 4 INTAKE GASKETS W/ NEW."
1115325,9/14/12,9/14/12,N546ND,C172,7230,intake gasket leak/damage,c_28,#2 INTAKE IS LEAKING.,#2 INTAKE IS LEAKING.,9/14/12,7230,REMOVED & REPLACED INTAKE GASKET.
1115325,9/14/12,9/14/12,N546ND,C172,7230,baffle plug need repair/replace,c_6,R/H BAFFLE PLUG NEEDS TO BE CHANGED.,R/H BAFFLE PLUG NEEDS TO BE CHANGED.,9/14/12,7230,REMOVED & REPLACED BAFFLE PLUG.
1115337,9/14/12,9/15/12,N529ND,C172,7230,intake gasket leak/damage,c_28,#3 INTAKE IS LEAKING.,#3 INTAKE IS LEAKING.,9/15/12,7230,REMOVED & REPLACED #3 INTAKE GASKET.
1115337,9/14/12,9/15/12,N529ND,C172,7230,baffle crack/damage/loose/miss,c_4,L/H BOTTOM BAFFLE WIRE HOLDER IS BROKEN.,L/H BOTTOM BAFFLE WIRE HOLDER IS BROKEN.,9/15/12,7230,REMOVED & REPLACED LOWER L/H BAFFLE TIE ROD.
1115346,9/15/12,9/15/12,N562ND,C172,7230,intake gasket leak/damage,c_28,#4 CYL INTAKE GASKET LEAKING.,#4 CYL INTAKE GASKET LEAKING.,9/15/12,7230,REMOVED & REPLACED INTAKE GASKET.
1115349,9/15/12,9/16/12,N568ND,C172,7230,spark plug need repair/replace,c_39,SPARK PLUG BAFFLE PLUG IS WORN.,SPARK PLUG BAFFLE PLUG IS WORN.,9/15/12,7230,INSTALLED NEW BAFFLE PLUG.
1115349,9/15/12,9/16/12,N568ND,C172,7230,intake gasket leak/damage,c_28,#2 INTAKE IS LEAKING.,#2 INTAKE IS LEAKING.,9/15/12,7230,REMOVED & REPLACED INTAKE GASKET. CLEANED FUEL STAINS I
1115371,9/17/12,9/18/12,N512ND,C172,7230,rocker cover leak/loose/damage,c_37,#3 ROCKER COVER GASKET LEAKING.,#3 ROCKER COVER GASKET LEAKING.,9/17/12,7230,REMOVED & REPLACED GASKET.
1115379,9/17/12,9/18/12,N8363C,H300,7230,rocker cover leak/loose/damage,c_37,#2 ROCKER COVER GASKET LEAKING.,#2 ROCKER COVER GASKET LEAKING.,9/18/12,7230,REMOVED & REPLACED #2 ROCKER COVER GASKET.
1115395,9/17/12,9/17/12,N581ND,SEMI,7230,intake gasket leak/damage,c_28,"#2 CYL, LEFT ENG INTAKE IS LEAKING.","#2 CYL, LEFT ENG INTAKE IS LEAKING.",9/17/12,7230,REMOVED & REPLACED #2 INTAKE GASKET.
1115438,9/18/12,9/20/12,N583ND,SEMI,7230,intake gasket leak/damage,c_28,R/H ENGINE #4 CYL INTAKE GASKET IS LEAKING.,R/H ENGINE #4 CYL INTAKE GASKET IS LEAKING.,9/18/12,7230,REPLACED GASKET.
1115438,9/18/12,9/20/12,N583ND,SEMI,7230,baffle seal loose/damage,c_9,R/H ENGINE #1 CYL SIDE BAFFLE SEAL IS TORN.,R/H ENGINE #1 CYL SIDE BAFFLE SEAL IS TORN.,9/18/12,7230,REMOVED & REPLACED SEAL.
1115438,9/18/12,9/20/12,N583ND,SEMI,7230,baffle seal loose/damage,c_9,R/H ENGINE #3 CYL AFT BAFFLE SEAL IS OUT OF PLACE.,R/H ENGINE #3 CYL AFT BAFFLE SEAL IS OUT OF PLACE.,9/18/12,7230,RESECURED BAFFLE SEAL.
1115440,9/18/12,5/3/13,N21763,H300,7230,baffle crack/damage/loose/miss,c_4,L/H SIDE BAFFLE CRACKED.,L/H SIDE BAFFLE CRACKED.,11/15/12,7230,"PATCHED W/ LIKE MATERIAL. RIVETING IAW AC 43.13-1B, CH"
1115440,9/18/12,5/3/13,N21763,H300,7230,baffle crack/damage/loose/miss,c_4,L/H DEFLECTOR BAFFLE IS CRACKED.,L/H DEFLECTOR BAFFLE IS CRACKED.,11/15/12,7230,"PATCHED W/ LIKE MATERIAL. RIVETING IAW AC 43.13-1B, CH"
1115462,9/18/12,9/18/12,N511ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 & 4 ROCKER COVERS ARE LEAKING.,#2 & 4 ROCKER COVERS ARE LEAKING.,9/18/12,7230,REPLACED ROCKER COVER GASKETS.
1115463,9/18/12,9/18/12,N526ND,C172,7230,baffle crack/damage/loose/miss,c_4,ENGINE BAFFLE BUTTONS WORN.,ENGINE BAFFLE BUTTONS WORN.,9/18/12,7230,REMOVED OLD BAFFLE BUTTONS & INSTALLED NEW ONES ON L/H
1115480,9/19/12,9/20/12,N317JR,DECA,7230,intake gasket leak/damage,c_28,#4 INTAKE GASKET IS LEAKING.,#4 INTAKE GASKET IS LEAKING.,9/19/12,7230,REPLACED GASKET.
1115507,9/19/12,9/19/12,N547ND,C172,7230,baffle spring damage,c_10,LOWER RIGHT BAFFLE SPRING IS BROKEN.,LOWER RIGHT BAFFLE SPRING IS BROKEN.,9/19/12,7230,REPLACED W/ NEW BAFFLE SPRING.
1115507,9/19/12,9/19/12,N547ND,C172,7230,baffle bracket loose/damage,c_3,R/H BACK BAFFLE BRACKET SCREWS ARE LOOSE.,R/H BACK BAFFLE BRACKET SCREWS ARE LOOSE.,9/19/12,7230,"REMOVED BAFFLE, INSTALLED NEW BRACKET SCREWS & REINSTAL"
1115508,9/19/12,9/19/12,N523ND,C172,7230,baffle plug need repair/replace,c_6,BOTH BAFFLE PLUGS BAD.,BOTH BAFFLE PLUGS BAD.,9/19/12,7230,REMOVED & REPLACED BOTH BAFFLE PLUGS.
1115508,9/19/12,9/19/12,N523ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 ROCKER COVER LEAKING.,#2 ROCKER COVER LEAKING.,9/19/12,7230,REMOVED & REPLACED #2 ROCKER COVER GASKET.
1115508,9/19/12,9/19/12,N523ND,C172,7230,rocker cover leak/loose/damage,c_37,#3 ROCKER COVER LEAKING.,#3 ROCKER COVER LEAKING.,9/19/12,7230,REMOVED & REPLACED #3 ROCKER COVER GASKET.
1115508,9/19/12,9/19/12,N523ND,C172,7230,baffle screw miss/loose,c_8,CYL #3 BACK BAFFLE SCREW MISSING.,CYL #3 BACK BAFFLE SCREW MISSING.,9/19/12,7230,INSTALLED CYL #3 BACK BAFFLE SCREW.
1115508,9/19/12,9/19/12,N523ND,C172,7230,rocker cover leak/loose/damage,c_37,SPIRAL WRAP ON ROCKER OIL RETURN LINES #1 & 3 REQUIRES REPLA,SPIRAL WRAP ON ROCKER OIL RETURN LINES #1 & 3 REQUIRES REPLA,9/19/12,7230,REMOVED & REPLACED SPIRAL WRAP ON ROCKER RETURN LINES #
1115533,9/20/12,9/21/12,N598ND,SEMI,7230,rocker cover leak/loose/damage,c_37,L/H ENGINE ROCKER BOX COVER SCREWS LOOSE.,L/H ENGINE ROCKER BOX COVER SCREWS LOOSE.,9/20/12,7230,TIGHTENED DOWN SCREWS.
1115533,9/20/12,9/21/12,N598ND,SEMI,7230,rocker cover leak/loose/damage,c_37,R/H ENGINE ROCKER BOX COVER SCREWS LOOSE.,R/H ENGINE ROCKER BOX COVER SCREWS LOOSE.,9/20/12,7230,TIGHTENED DOWN SCREWS.
1115548,9/21/12,9/21/12,N582ND,SEMI,7230,intake gasket leak/damage,c_28,R/H ENG #2 INTAKE GASKET LEAKS.,R/H ENG #2 INTAKE GASKET LEAKS.,9/21/12,7230,REMOVED & REPLACED INTAKE GASKET.
1115573,9/21/12,9/25/12,N521ND,C172,7230,induction damage/hardware fail,c_27,#4 INDUCTION TUBE GASKET LEAKING.,#4 INDUCTION TUBE GASKET LEAKING.,9/21/12,7230,REPLACED #4 INDUCTION TUBE GASKET.
1115573,9/21/12,9/25/12,N521ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 & 4 ROCKER BOX COVER GASKETS LEAKING.,#2 & 4 ROCKER BOX COVER GASKETS LEAKING.,9/21/12,7230,REPLACED #2 & 4 ROCKER COVER GASKETS
1115574,9/21/12,9/21/12,N563ND,C172,7230,intake gasket leak/damage,c_28,#1 INTAKE GASKET LEAKING.,#1 INTAKE GASKET LEAKING.,9/21/12,7230,REMOVED & REPLACED #1 INTAKE GASKET W/ NEW.
1115574,9/21/12,9/21/12,N563ND,C172,7230,rocker cover leak/loose/damage,c_37,#4 ROCKER COVER LEAKING.,#4 ROCKER COVER LEAKING.,9/21/12,7230,REMOVED & REPLACED #4 ROCKER COVER GASKET W/ NEW.
1115576,9/21/12,9/23/12,N510ND,C172,7230,intake gasket leak/damage,c_28,#1 INTAKE IS LEAKING.,#1 INTAKE IS LEAKING.,9/21/12,7230,REMOVED & REPLACED INTAKE TUBE.
1115591,9/22/12,9/22/12,N514ND,C172,7230,baffle plug need repair/replace,c_6,ENGINE BAFFLE PLUG MISSING.,ENGINE BAFFLE PLUG MISSING.,9/22/12,7230,INSTALLED NEW BAFFLE PLUG ON L/H SIDE OF ENGINE.
1115603,9/22/12,9/23/12,N509ND,C172,7230,rocker cover leak/loose/damage,c_37,CYL #1 ROCKER COVER GASKET LEAKING.,CYL #1 ROCKER COVER GASKET LEAKING.,9/22/12,7230,REMOVED & REPLACED ROCKER COVER GASKET.
1115613,9/23/12,9/23/12,N515ND,C172,7230,intake gasket leak/damage,c_28,#2 INTAKE IS LEAKING.,#2 INTAKE IS LEAKING.,9/23/12,7230,REMOVED & REPLACED INTAKE GASKET.
1115613,9/23/12,9/23/12,N515ND,C172,7230,rocker cover leak/loose/damage,c_37,CYL #2 ROCKER COVER LEAKING.,CYL #2 ROCKER COVER LEAKING.,9/23/12,7230,REMOVED & REPLACED ROCKER COVER GASKET.
1115618,9/24/12,9/25/12,N491ND,SEMI,7230,intake gasket leak/damage,c_28,R/H ENGINE #3 & 2 INTAKES LEAKING.,R/H ENGINE #3 & 2 INTAKES LEAKING.,9/25/12,7230,REMOVED & REPLACED GASKET.
1115618,9/24/12,9/25/12,N491ND,SEMI,7230,rocker cover leak/loose/damage,c_37,R/H ENGINE #3 ROCKER COVER IS LEAKING.,R/H ENGINE #3 ROCKER COVER IS LEAKING.,9/25/12,7230,REMOVED & REPLACED GASKET.
1115618,9/24/12,9/25/12,N491ND,SEMI,7230,intake gasket leak/damage,c_28,#2 & 3 INTAKES ON L/H ENGINE ARE LEAKING.,#2 & 3 INTAKES ON L/H ENGINE ARE LEAKING.,9/24/12,7230,REPLACED #2 & 3 INTAKE GASKETS ON L/H ENGINE.
1115641,9/24/12,9/24/12,N557ND,C172,7230,intake gasket leak/damage,c_28,#2 CYL INTAKE GASKET LEAKING.,#2 CYL INTAKE GASKET LEAKING.,9/24/12,7230,REMOVED & REPLACED GASKET.
1115671,9/24/12,9/24/12,N540ND,C172,7230,intake gasket leak/damage,c_28,#2 CYLINDER INNER INTAKE PUSH ROD SEAL LEAKING.,#2 CYLINDER INNER INTAKE PUSH ROD SEAL LEAKING.,9/24/12,7230,REPLACED INNER & OUTER PUSH ROD TUBE SEALS & ROCKER COV
1115675,9/24/12,9/24/12,N537ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 ROCKER COVER GASKET LEAKING.,#2 ROCKER COVER GASKET LEAKING.,9/24/12,7230,REMOVED & REPLACED #2 ROCKER COVER GASKET.
1115675,9/24/12,9/24/12,N537ND,C172,7230,rocker cover leak/loose/damage,c_37,#3 ROCKER COVER GASKET LEAKING.,#3 ROCKER COVER GASKET LEAKING.,9/24/12,7230,REMOVED & REPLACED #3 ROCKER COVER GASKET.
1115678,9/24/12,9/24/12,N524ND,C172,7230,cylinder crack/fail/need part repair,c_14,FWD PUSH ROD SEAL LEAKING @ ENGINE ON #3 CYLINDER.,FWD PUSH ROD SEAL LEAKING @ ENGINE ON #3 CYLINDER.,9/24/12,7230,REMOVED & REPLACED #3 CYLINDER FWD PUSH ROD TUBE SEALS.
1115679,9/24/12,9/25/12,N556ND,C172,7230,baffle crack/damage/loose/miss,c_4,CYL #1 BAFFLE CRACKED AT SCREW SUPPORT & FWD BAFFLE BELOW #1,CYL #1 BAFFLE CRACKED AT SCREW SUPPORT & FWD BAFFLE BELOW #1,9/25/12,7230,FABRICATED PATCHES OF LIKE MATERIAL & RIVETED IAW CESSN
1115690,9/24/12,9/24/12,N571ND,C172,7230,baffle seal loose/damage,c_9,R/H BAFFLE SEAL LOOSE (FWD UPPER).,R/H BAFFLE SEAL LOOSE (FWD UPPER).,9/24/12,7230,RESECURED BAFFLE SEAL.
1115702,9/25/12,9/25/12,N507ND,C172,7230,baffle seal loose/damage,c_9,BAFFLE SEAL HAS HOLE IN IT.,BAFFLE SEAL HAS HOLE IN IT.,9/25/12,7230,REPAIRED HOLE IN SEAL.
1115702,9/25/12,9/25/12,N507ND,C172,7230,baffle crack/damage/loose/miss,c_4,FRONT BAFFLE RUBBING ON MUFFLER.,FRONT BAFFLE RUBBING ON MUFFLER.,9/25/12,7230,APPLIED HIGH TEMP SEALANT TO SEPERATE & SECURE BAFFLE.
1115704,9/25/12,9/26/12,N520ND,C172,7230,intake gasket leak/damage,c_28,#2 INTAKE LEAKING.,#2 INTAKE LEAKING.,9/25/12,7230,REPLACED GASKET.
1115704,9/25/12,9/26/12,N520ND,C172,7100,cylinder exhaust valve/stuck valve issue,c_15,#3 CYLINDER HAS VALVE STICKING.,#3 CYLINDER HAS VALVE STICKING.,9/26/12,7230,INSTALLED REMAINING ITEMS.
1115704,9/25/12,9/26/12,N520ND,C172,7100,cylinder exhaust valve/stuck valve issue,c_15,#3 CYLINDER HAS VALVE STICKING.,#3 CYLINDER HAS VALVE STICKING.,9/25/12,7230,"REMOVED CYL, INSTALLED REPAIRED CYL, TWO -28 PUSH RODS"
1115705,9/25/12,9/25/12,N574ND,C172,7230,intake gasket leak/damage,c_28,#4 CYL INTAKE GASKET IS LEAKING.,#4 CYL INTAKE GASKET IS LEAKING.,9/25/12,7230,REMOVED & REPLACED GASKET.
1115740,9/25/12,9/25/12,N570ND,C172,7230,intake gasket leak/damage,c_28,#2 INTAKE IS LEAKING.,#2 INTAKE IS LEAKING.,9/25/12,7230,REMOVED & REPLACED INTAKE GASKET.
1115740,9/25/12,9/25/12,N570ND,C172,7230,rocker cover leak/loose/damage,c_37,"#2, 4 ROCKER COVER IS LEAKING.","#2, 4 ROCKER COVER IS LEAKING.",9/25/12,7230,REMOVED & REPLACED ROCKER COVER GASKETS.
1115757,9/26/12,9/26/12,N565ND,C172,7230,intake gasket leak/damage,c_28,#2 & 3 INTAKES ARE LEAKING.,#2 & 3 INTAKES ARE LEAKING.,9/26/12,7230,REMOVED & REPLACED GASKETS.
1115759,9/26/12,9/26/12,N532ND,C172,7230,baffle screw miss/loose,c_8,#3 CYL AFT BAFFLE MISSING SCREW.,#3 CYL AFT BAFFLE MISSING SCREW.,9/26/12,7230,INSTALLED NEW SCREW.
1115761,9/26/12,9/26/12,N517ND,C172,7230,rocker cover leak/loose/damage,c_37,#4 ROCKER COVER IS LEAKING.,#4 ROCKER COVER IS LEAKING.,9/26/12,7230,REPLACED GASKET.
1115769,9/26/12,9/27/12,N573ND,C172,7200,engine run rough,c_24,"ENGINE ROUGH ON START, SUSPECT STUCK VALVE.","ENGINE ROUGH ON START, SUSPECT STUCK VALVE.",9/26/12,7200,"INSP'D, FOUND #3 CYL EXHAUST VALVE STUCK OPEN, CONTACTE"
1115769,9/26/12,9/27/12,N573ND,C172,7200,engine run rough,c_24,"ENGINE ROUGH ON START, SUSPECT STUCK VALVE.","ENGINE ROUGH ON START, SUSPECT STUCK VALVE.",9/27/12,7200,"TORQUED CYL BASE, INSTALLED REMAINING LINES, TUBES, BAF"
1115787,9/26/12,9/26/12,N566ND,C172,7230,oil dipstick/tube need repair,c_33,#3 FWD PUSH ROD TUBE LEAKING @ ENGINE.,#3 FWD PUSH ROD TUBE LEAKING @ ENGINE.,9/26/12,7230,REMOVED & REPLACED #3 FWD PUSH ROD TUBE SEALS. LEAK CHE
1115789,9/26/12,9/26/12,N577ND,C172,7230,intake gasket leak/damage,c_28,CYL #3 INTAKE TUBE LEAKING AT SUMP CONNECTOR HOSE.,CYL #3 INTAKE TUBE LEAKING AT SUMP CONNECTOR HOSE.,9/26/12,7230,TIGHTENED CLAMPS.
1115789,9/26/12,9/26/12,N577ND,C172,7230,baffle mount loose/damage,c_5,CYL #3 AFT BAFFLE MOUNT RIVETS ARE SHEARED.,CYL #3 AFT BAFFLE MOUNT RIVETS ARE SHEARED.,9/26/12,7230,"REMOVED BAFFLE, REPAIRED MOUNT & REINSTALLED."
1115793,9/26/12,9/26/12,N572ND,C172,7230,baffle seal loose/damage,c_9,#2 CYL BAFFLE SEAL NEEDS TO BE RESECURED.,#2 CYL BAFFLE SEAL NEEDS TO BE RESECURED.,9/26/12,7230,RESECURED #2 BAFFLE SEAL.
1115810,9/27/12,9/27/12,N576ND,C172,7230,intake gasket leak/damage,c_28,#3 INTAKE GASKET LEAKS.,#3 INTAKE GASKET LEAKS.,9/27/12,7230,REPLACED GASKET.
1115810,9/27/12,9/27/12,N576ND,C172,7230,oil dipstick/tube need repair,c_33,"SCREW MISSING FOR R/H SIDE OF BAFFLING, BEHIND DIPSTICK.","SCREW MISSING FOR R/H SIDE OF BAFFLING, BEHIND DIPSTICK.",9/27/12,7230,"REMOVED DIPSTICK, INSTALLED SCREW, INSTALLED & SAFETIED"
1115840,9/27/12,9/27/12,N590ND,SEMI,7230,baffle bolt miss/damage,c_2,R/H #4 SIDE BAFFLE MISSING BOLTS.,R/H #4 SIDE BAFFLE MISSING BOLTS.,9/27/12,7230,INSTALLED NEW BOLTS.
1115840,9/27/12,9/27/12,N590ND,SEMI,7230,drain line/tube damage,c_18,LEFT ENGINE #3 DRAIN HOSE CLAMP AGAINST BAFFLE.,LEFT ENGINE #3 DRAIN HOSE CLAMP AGAINST BAFFLE.,9/27/12,7230,REPOSITIONED DRAIN TUBE CLAMPS TO CLEAR BAFFLE.
1115847,9/27/12,9/27/12,N539ND,C172,7230,intake gasket leak/damage,c_28,#4 INTAKE LEAKING.,#4 INTAKE LEAKING.,9/27/12,7230,REMOVED & REPLACED #4 INTAKE GASKET.
1115847,9/27/12,9/27/12,N539ND,C172,7230,rocker cover leak/loose/damage,c_37,#2 ROCKER COVER LEAKING.,#2 ROCKER COVER LEAKING.,9/27/12,7230,REMOVED & REPLACED #2 ROCKER COVER GASKET.
1115850,9/27/12,9/27/12,N551ND,C172,7230,intake gasket leak/damage,c_28,CYL #2 & 4 INTAKES ARE LEAKING.,CYL #2 & 4 INTAKES ARE LEAKING.,9/27/12,7230,REPLACED INTAKE GASKETS.
1115850,9/27/12,9/27/12,N551ND,C172,7230,baffle mount loose/damage,c_5,CYL #3 AFT BAFFLE MOUNT LOOSE.,CYL #3 AFT BAFFLE MOUNT LOOSE.,9/27/12,7230,REMOVED BAFFLE & FOUND BAFFLE ALMOST WORN THROUGH AT AF
1115853,9/27/12,9/27/12,N546ND,C172,7230,rocker cover leak/loose/damage,c_37,#3 ROCKER COVER REQUIRES NEW GASKET.,#3 ROCKER COVER REQUIRES NEW GASKET.,9/27/12,7230,INSTALLED NEW GASKET.
1115866,9/28/12,9/28/12,N529ND,C172,7230,intake gasket leak/damage,c_28,#4 INTAKE LEAKING.,#4 INTAKE LEAKING.,9/28/12,7230,REMOVED & REPLACED GASKET.
1115868,9/28/12,9/28/12,N562ND,C172,7200,engine run rough,c_24,"SEVERE KNOCKING, VIBRATIONS ON START UP.","SEVERE KNOCKING, VIBRATIONS ON START UP.",9/28/12,7200,"INSPECTED, COMPRESSIONS INDICATED NORMAL. REMOVED COWL,"
1115894,9/28/12,9/28/12,N560ND,C172,7230,intake gasket leak/damage,c_28,#2 INTAKE LEAKING.,#2 INTAKE LEAKING.,9/28/12,7230,REMOVED & REPLACED #2 INTAKE GASKET.
1115916,9/29/12,9/29/12,N531ND,C172,7230,intake gasket leak/damage,c_28,CYL #2 & 4 INTAKES ARE LEAKING.,CYL #2 & 4 INTAKES ARE LEAKING.,9/29/12,7230,REPLACED INTAKE GASKETS.
1115917,9/29/12,10/14/12,N7364H,H300,7200,oil return line issue,c_35,OIL RETURN LINE CLAMPS LOOSE.,OIL RETURN LINE CLAMPS LOOSE.,9/10/12,7200,TIGHTENED OIL RETURN LINE CLAMPS.
1115917,9/29/12,10/14/12,N7364H,H300,7230,baffle bolt miss/damage,c_2,"LOOSE CABLE SAFETY BAFFLE BOLTS, CYL #2.","LOOSE CABLE SAFETY BAFFLE BOLTS, CYL #2.",9/10/12,7230,TIGHTENED & RESECURED.
1115917,9/29/12,10/14/12,N7364H,H300,7200,oil dipstick/tube need repair,c_33,#1 & 3 CYL FUEL INJ LINES STANDOFF LOOSE BY OIL FILLER TUBE.,#1 & 3 CYL FUEL INJ LINES STANDOFF LOOSE BY OIL FILLER TUBE.,9/10/12,7200,TIGHTENED SCREW.
1115936,1/10/12,2/10/12,N595ND,SEMI,7230,intake gasket leak/damage,c_28,R/H ENGINE #4 INTAKE IS LEAKING.,R/H ENGINE #4 INTAKE IS LEAKING.,1/10/12,7230,REPLACED GASKET.
1115936,1/10/12,2/10/12,N595ND,SEMI,7230,intake gasket leak/damage,c_28,L/H ENGINE #3 INTAKE IS LEAKING.,L/H ENGINE #3 INTAKE IS LEAKING.,1/10/12,7230,REMOVED & REPLACED GASKET.
1115936,1/10/12,2/10/12,N595ND,SEMI,7230,rocker cover leak/loose/damage,c_37,L/H ENGINE ALL 4 ROCKER COVERS ARE LEAKING.,L/H ENGINE ALL 4 ROCKER COVERS ARE LEAKING.,1/10/12,7230,REMOVED & REPLACED GASKETS.
1115936,1/10/12,2/10/12,N595ND,SEMI,7230,rocker cover leak/loose/damage,c_37,R/H ENGINE ALL 4 ROCKER COVERS ARE LEAKING.,R/H ENGINE ALL 4 ROCKER COVERS ARE LEAKING.,1/10/12,7230,REMOVED & REPLACED GASKETS.
1115936,1/10/12,2/10/12,N595ND,SEMI,7230,rocker cover leak/loose/damage,c_37,R/H ENGINE #2 & 4 ROCKER OIL RETURN LINES ARE LEAKING.,R/H ENGINE #2 & 4 ROCKER OIL RETURN LINES ARE LEAKING.,1/10/12,7230,TIGHTENED CLAMPS.
1115941,1/10/12,12/10/12,N6111V,BE90,7200,engine run rough,c_24,REPLACE L/H ENGINE TORQUEMETER HOSES.,REPLACE L/H ENGINE TORQUEMETER HOSES.,11/10/12,7200,LEAK CHECKED GOOD.
1115941,1/10/12,12/10/12,N6111V,BE90,7200,engine run rough,c_24,REPLACE R/H ENGINE TORQUEMETER HOSES.,REPLACE R/H ENGINE TORQUEMETER HOSES.,11/10/12,7200,LEAK CHECKED GOOD.
1115941,1/10/12,12/10/12,N6111V,BE90,7200,engine run rough,c_24,REPLACE L/H ENGINE TORQUEMETER HOSES.,REPLACE L/H ENGINE TORQUEMETER HOSES.,8/10/12,7200,REPLACED PRESSURE HOSE.
